Recency,Income,MntGoldProds,NumCatalogPurchases,NumWebVisitsMonth,MntFruits,NumStorePurchases,MntSweetProducts,Year_Birth,Response
55,62220,12,6,6,12,5,12,1972,1
56,64014,8,2,7,0,5,0,1946,0
56,64014,8,2,7,0,5,0,1946,0
56,46390,38,2,7,14,3,9,1955,0
56,75507,80,6,3,93,6,80,1979,0
56,75507,80,6,3,93,6,80,1979,0
56,59412,11,2,3,67,8,43,1951,0
56,50616,4,0,7,0,4,1,1968,0
56,35924,7,0,5,0,3,3,1969,0
56,57937,133,4,3,42,9,48,1982,0
56,73356,112,11,2,14,5,14,1984,1
56,21255,3,1,4,0,4,2,1974,0
56,58494,19,2,6,7,6,0,1974,0
56,72460,10,5,1,10,7,30,1969,0
56,68682,45,9,2,0,10,30,1991,0
56,68682,45,9,2,0,10,30,1991,0
56,36959,0,0,8,6,3,0,1981,0
56,46463,11,1,6,2,6,11,1971,0
56,61825,27,2,4,50,8,30,1979,0
56,61825,27,2,4,50,8,30,1979,0
56,28691,4,0,8,4,3,0,1989,0
56,28691,4,0,8,4,3,0,1989,0
56,54058,54,6,3,18,8,108,1976,0
56,84196,190,4,3,63,7,31,1975,0
56,38620,89,5,3,17,3,22,1963,0
56,38620,89,5,3,17,3,22,1963,0
56,3502,1,0,14,1,0,0,1973,0
56,47743,20,1,6,2,6,12,1957,0
56,80360,43,4,2,86,5,43,1949,0
56,66303,60,4,8,12,11,12,1971,0
56,52413,65,4,6,106,12,98,1969,0
56,60714,162,4,5,162,10,92,1956,1
56,31385,9,0,8,2,2,1,1984,1
56,83257,67,10,6,27,12,107,1995,1
56,80427,26,8,5,71,8,71,1975,0
56,38823,23,1,6,0,3,8,1949,0
56,42014,50,1,8,15,6,15,1977,1
56,42014,50,1,8,15,6,15,1977,1
57,76140,26,9,2,66,6,0,1948,0
57,41713,25,1,6,8,4,10,1964,0
57,62670,38,3,3,30,13,46,1954,0
57,70932,185,2,3,193,12,185,1972,0
57,78939,205,5,3,115,6,0,1951,0
57,44512,2,0,4,1,3,0,1960,0
57,63967,162,4,2,84,12,35,1968,0
57,90842,93,9,1,70,13,187,1948,0
57,25358,8,0,6,0,3,0,1947,0
57,7500,6,0,6,3,3,2,1982,0
57,28567,6,0,6,3,3,2,1982,0
57,66373,109,2,3,9,10,24,1978,0
57,66373,109,2,3,9,10,24,1978,0
57,83844,191,4,1,31,11,31,1952,0
57,83844,191,4,1,31,11,31,1952,0
57,83844,191,4,1,31,11,31,1952,0
57,83664,86,2,5,21,12,21,1968,0
57,27450,52,1,7,12,3,11,1951,0
57,54880,118,2,5,85,11,45,1978,0
57,71322,204,5,4,43,13,10,1965,0
57,60000,12,3,6,0,5,0,1976,0
57,65176,70,6,6,28,6,70,1969,0
57,61010,76,5,5,0,11,0,1952,0
57,31089,4,0,8,3,4,8,1981,0
58,20518,9,1,5,1,2,1,1988,0
58,34469,12,1,4,6,4,5,1948,0
58,28332,9,1,2,10,4,15,1952,0
58,33456,7,0,7,3,3,1,1965,0
58,38443,1,0,7,0,3,0,1968,0
58,65333,30,4,6,7,8,15,1973,0
58,82623,173,9,1,34,4,153,1952,0
58,73691,73,2,2,21,8,43,1971,0
58,74485,49,7,3,149,12,49,1947,0
58,65748,34,4,1,73,10,78,1955,0
58,24367,5,0,9,4,2,11,1982,0
58,91700,19,6,3,172,5,115,1971,1
58,79244,245,10,1,102,7,61,1993,1
58,82017,23,4,2,23,7,23,1957,1
58,58138,88,10,7,88,4,88,1957,1
59,59354,13,4,3,21,7,13,1953,0
59,58482,7,4,6,7,9,7,1955,0
59,29478,1,0,6,0,3,1,1976,0
59,64474,93,2,5,35,10,86,1972,0
59,31160,13,0,8,3,3,1,1975,0
59,40321,27,0,7,4,3,0,1972,0
59,40321,27,0,7,4,3,0,1972,0
59,55239,106,5,5,17,11,24,1971,0
59,57513,30,3,6,40,13,20,1943,0
59,85693,111,5,5,172,11,132,1979,0
59,71855,28,5,3,31,11,112,1977,0
59,7500,16,0,8,16,3,1,1976,0
59,71969,10,4,8,0,9,0,1971,0
59,28973,12,1,8,0,5,2,1977,0
60,80872,108,4,1,72,10,12,1951,0
60,84117,26,10,2,76,6,45,1956,0
60,38741,13,0,7,10,3,6,1958,0
60,38961,24,1,7,7,2,1,1973,0
60,75922,92,4,1,138,9,23,1968,0
60,56962,26,3,7,3,5,3,1965,0
60,56962,26,3,7,3,5,3,1965,0
60,70165,122,7,1,0,11,191,1949,0
60,65308,34,8,4,0,12,80,1973,0
60,29298,1,0,5,0,2,0,1951,0
60,63246,7,3,4,30,12,22,1967,0
60,33402,8,1,8,2,3,5,1952,0
60,96843,17,11,2,71,10,17,1990,1
60,82333,17,3,2,0,10,89,1986,1
60,72643,53,10,2,80,7,94,1949,1
60,32313,7,0,9,4,4,4,1982,0
60,55284,63,5,5,7,8,7,1956,0
60,15287,13,1,7,2,2,3,1979,1
60,15287,13,1,7,2,2,3,1979,1
60,51563,36,4,8,0,10,0,1987,0
60,81929,185,4,6,55,10,0,1976,1
60,53593,43,2,8,4,6,0,1953,0
61,60432,11,2,6,3,5,3,1973,0
61,66726,47,2,7,7,4,0,1957,0
61,62450,38,5,3,47,4,66,1959,0
61,49514,93,1,7,39,4,13,1975,0
61,43269,1,0,8,1,2,0,1972,0
61,33762,16,2,8,1,2,0,1959,0
61,60894,54,3,7,7,8,0,1966,0
61,87771,33,10,6,38,4,57,1959,1
61,87771,33,10,6,38,4,57,1959,1
61,50737,10,0,6,0,4,0,1955,0
61,26150,1,0,7,1,3,5,1956,0
61,57304,106,6,5,80,10,17,1951,0
61,71107,195,6,4,10,13,174,1951,0
61,53253,125,3,5,9,5,9,1975,0
61,81320,57,3,2,33,10,103,1958,0
61,87000,49,6,2,25,7,17,1992,0
61,40049,28,2,5,65,6,44,1974,0
61,63684,80,4,5,80,8,93,1970,0
61,69016,161,9,5,53,13,107,1970,0
61,7500,5,0,8,2,2,0,1979,0
61,73803,174,5,6,80,6,26,1957,1
62,46094,5,0,7,2,3,2,1973,0
62,85844,38,6,2,19,7,95,1973,0
62,38452,2,0,7,0,3,0,1955,0
62,38452,2,0,7,0,3,0,1955,0
62,80395,48,5,2,25,12,76,1955,0
62,87679,33,11,4,172,10,148,1988,1
62,35416,51,1,8,3,5,3,1949,0
62,44124,52,2,8,0,5,6,1946,0
62,50729,52,2,6,13,7,4,1958,0
62,94384,172,8,2,24,5,45,1953,1
62,94384,172,8,2,24,5,45,1953,1
62,34412,55,0,9,12,3,36,1990,0
62,31158,5,0,8,6,3,0,1985,0
62,34838,47,1,6,23,4,14,1951,0
62,56775,35,8,5,35,10,35,1979,0
62,54356,0,2,8,15,8,0,1949,1
62,72159,53,6,2,53,10,40,1978,0
62,8028,2,1,19,18,0,12,1991,0
62,55951,40,6,8,0,11,13,1952,0
63,67911,0,7,3,0,11,28,1949,0
63,67911,0,7,3,0,11,28,1949,0
63,20427,1,0,8,0,2,0,1973,0
63,32303,2,0,5,0,4,0,1970,0
63,55954,43,2,7,0,6,0,1968,0
63,49187,0,1,2,1,5,1,1976,0
63,49854,30,2,6,17,5,0,1972,0
63,63693,54,6,6,43,9,87,1978,0
63,63693,54,6,6,43,9,87,1978,0
63,19510,7,0,7,0,3,4,1985,0
63,52332,2,2,4,5,6,0,1959,0
63,55593,106,6,6,8,3,4,1973,0
63,54591,24,2,5,4,8,9,1949,0
63,74859,73,5,3,73,11,102,1949,0
63,40851,24,1,7,1,2,4,1971,0
63,58607,19,3,8,0,9,0,1949,0
63,7500,40,2,9,17,2,26,1992,0
63,52614,38,4,8,0,8,9,1975,0
63,52614,38,4,8,0,8,9,1975,0
63,67445,11,6,6,80,12,80,1974,0
63,67445,11,6,6,80,12,80,1974,0
63,67445,11,6,6,80,12,80,1974,0
63,36778,4,0,9,4,3,4,1968,0
64,39453,2,0,6,0,3,0,1983,0
64,42731,24,1,5,2,5,2,1969,0
64,40760,6,1,6,0,3,0,1965,0
64,69969,44,2,3,29,6,29,1965,1
64,80317,57,4,1,11,10,91,1955,0
64,66636,0,4,1,10,9,10,1957,0
64,54730,56,1,4,3,8,7,1975,0
64,42835,98,6,6,4,4,9,1971,0
64,53843,73,5,7,0,3,4,1965,0
64,79530,29,10,2,0,11,42,1960,0
64,63841,131,3,6,15,9,7,1968,0
64,63841,131,3,6,15,9,7,1968,0
64,63841,131,3,6,15,9,7,1968,0
64,27100,10,0,7,0,3,0,1983,0
64,27100,10,0,7,0,3,0,1983,0
64,72309,0,6,3,0,8,38,1976,1
64,50664,126,1,9,8,6,4,1959,0
64,20194,15,0,6,4,3,10,1979,0
64,76618,147,2,1,40,5,160,1975,0
64,45207,2,1,6,0,6,0,1974,0
64,56721,75,1,6,6,5,13,1972,0
64,27038,15,0,9,26,3,23,1966,1
64,23763,6,0,7,0,3,2,1977,0
65,37085,3,0,8,1,3,0,1975,0
65,49605,8,1,3,16,4,20,1966,0
65,1730,1,0,20,1,0,1,1971,0
65,34824,4,0,6,2,2,0,1995,0
65,34824,4,0,6,2,2,0,1995,0
65,63206,26,3,2,8,6,8,1974,0
65,26759,2,1,6,3,3,5,1972,0
65,55412,8,0,5,5,3,1,1976,0
65,33590,2,0,7,0,2,0,1974,0
65,70886,53,4,2,70,4,88,1971,0
65,72679,54,7,1,54,5,54,1969,0
65,65073,8,3,2,17,5,0,1943,0
65,44300,3,0,6,0,3,0,1965,0
65,56129,48,2,4,48,10,72,1953,0
65,56129,48,2,4,48,10,72,1953,0
65,38590,3,0,8,1,2,3,1971,0
65,53083,13,1,7,7,5,0,1958,0
65,79689,121,9,2,26,13,37,1976,0
65,34704,5,0,5,0,3,1,1966,0
65,65316,38,2,4,6,5,9,1962,0
65,41014,3,0,7,2,2,0,1978,0
65,19740,20,1,5,11,3,4,1960,0
65,23724,14,0,8,23,3,18,1979,0
65,55212,34,2,8,0,11,0,1969,0
65,55212,34,2,8,0,11,0,1969,0
65,79800,224,11,3,21,5,0,1955,1
65,70647,114,7,2,85,13,123,1967,0
65,38410,14,2,6,64,9,64,1974,1
65,28071,44,1,8,33,5,26,1980,0
65,54803,142,2,4,0,9,27,1969,0
66,74293,81,4,2,152,6,91,1993,0
66,74293,81,4,2,152,6,91,1993,0
66,35684,3,0,6,4,3,6,1984,0
66,34320,0,0,8,1,2,0,1986,0
66,41967,15,0,4,4,3,2,1981,0
66,49681,21,1,7,0,7,0,1976,0
66,49681,21,1,7,0,7,0,1976,0
66,53187,10,1,5,2,6,7,1970,0
66,86610,53,6,2,107,6,196,1951,0
66,70951,54,4,1,10,9,87,1985,0
66,24206,3,0,6,2,3,2,1970,0
66,55357,64,2,5,64,11,25,1985,0
66,58113,84,2,7,104,8,78,1959,0
66,70643,33,8,6,107,4,143,1984,1
66,64355,153,3,8,0,12,38,1985,0
66,82576,18,4,1,55,12,18,1959,0
67,41644,2,0,3,3,3,0,1972,0
67,72570,224,6,1,83,12,141,1984,0
67,30630,10,0,7,1,3,0,1965,0
67,22944,26,0,7,3,3,5,1981,0
67,86979,35,5,2,100,5,83,1971,1
67,7500,20,3,7,20,10,50,1970,0
67,82072,129,2,1,55,13,92,1970,0
67,52034,73,2,7,0,5,13,1973,0
67,72354,182,10,1,26,6,12,1993,0
67,28427,6,0,8,3,3,3,1983,0
67,28427,6,0,8,3,3,3,1983,0
67,39858,26,0,6,20,4,7,1969,1
67,67381,70,2,7,8,9,0,1951,0
67,23529,20,1,6,7,2,2,1965,0
67,51479,65,3,7,8,6,8,1967,0
67,76068,76,3,6,12,4,12,1975,0
67,22507,68,2,9,0,4,157,1954,0
67,52413,12,1,7,8,7,56,1984,0
68,50116,2,0,5,0,4,0,1957,0
68,76624,66,10,1,106,7,115,1962,0
68,34587,2,0,4,2,3,0,1953,0
68,62159,29,2,4,17,10,70,1946,0
68,66294,117,3,2,108,5,92,1965,0
68,5648,13,0,20,0,0,1,1950,0
68,37235,20,1,4,2,2,6,1984,0
68,85620,46,6,1,46,4,107,1964,1
68,23976,25,1,7,1,3,3,1984,0
68,41020,36,2,3,1,4,7,1987,0
68,36108,47,1,9,8,4,11,1984,0
68,57530,1,1,1,1,4,7,1951,0
68,62905,59,2,4,75,8,107,1964,0
68,65846,81,3,4,81,6,40,1945,0
68,34380,24,1,8,7,3,1,1977,0
68,41638,91,5,8,0,3,0,1964,0
68,63207,70,3,7,169,6,169,1992,0
68,28320,4,0,8,1,3,2,1950,0
68,43140,11,1,6,8,5,0,1957,0
68,52531,125,2,6,112,10,72,1971,0
68,40246,1,0,6,1,2,1,1977,0
68,35196,187,1,8,12,5,39,1984,1
68,35196,187,1,8,12,5,39,1984,0
68,70596,26,5,2,44,12,0,1985,0
68,70596,26,5,2,44,12,0,1985,0
69,52597,42,3,5,0,8,0,1962,0
69,42394,4,0,7,2,3,1,1972,0
69,81657,50,4,1,40,8,60,1969,0
69,49154,71,1,6,10,8,27,1960,0
69,34074,67,3,6,1,3,1,1952,0
69,7500,61,5,3,138,12,30,1989,0
69,70638,63,5,3,12,10,12,1955,0
69,38136,33,1,8,15,2,20,1978,0
69,67432,170,5,4,79,4,136,1973,0
69,40689,99,1,8,3,5,6,1951,0
69,40689,99,1,8,3,5,6,1951,0
69,101970,168,8,2,27,13,72,1983,1
69,44325,5,2,8,0,7,0,1972,0
69,61467,49,2,5,16,10,5,1948,0
69,48178,38,1,8,4,4,2,1975,0
69,16005,47,1,8,3,2,30,1980,0
70,79593,145,6,2,60,7,133,1973,0
70,79593,145,6,2,60,7,133,1973,0
70,61180,218,5,3,24,6,24,1959,0
70,64449,70,3,4,63,12,35,1989,0
70,77437,29,5,1,21,13,44,1963,0
70,17649,1,0,8,1,3,5,1976,0
70,53103,195,6,7,17,7,0,1954,0
70,71819,168,3,6,28,5,14,1971,0
70,74290,12,8,6,0,10,12,1971,0
70,72282,153,7,7,27,9,139,1951,1
70,47352,15,1,7,12,5,0,1951,0
70,47352,15,1,7,12,5,0,1951,0
70,46524,52,1,3,19,5,14,1961,0
70,50200,64,1,8,6,5,6,1976,0
70,18222,14,0,8,4,3,6,1990,0
70,77610,16,7,7,33,4,33,1952,0
70,38097,69,2,7,2,2,1,1970,1
70,44377,10,1,8,0,5,0,1968,0
71,58684,85,3,2,35,12,7,1981,0
71,66480,6,1,4,9,7,21,1965,0
71,49638,0,0,2,10,3,5,1952,0
71,50616,9,1,2,2,4,1,1950,0
71,26642,8,0,6,2,3,2,1967,0
71,33235,6,0,7,0,3,1,1986,0
71,23228,0,0,8,2,3,1,1969,0
71,36732,7,1,2,5,4,1,1959,0
71,82657,126,5,4,168,10,105,1946,0
71,64140,215,5,5,0,6,15,1964,1
71,44392,29,1,7,5,4,12,1974,0
71,16185,45,2,8,11,2,8,1990,0
71,38702,40,0,6,11,4,8,1978,0
71,54072,0,0,8,0,2,0,1963,0
71,61787,85,4,5,73,6,48,1987,0
71,34935,20,1,7,4,4,10,1992,0
71,34935,20,1,7,4,4,10,1992,0
71,59292,14,5,3,14,8,14,1950,0
71,59292,14,5,3,14,8,14,1950,0
71,57959,33,7,3,16,11,24,1955,0
71,92491,22,5,3,44,12,25,1983,1
71,42207,46,1,6,11,5,17,1984,1
71,46984,8,0,5,1,3,1,1956,0
71,23442,5,0,7,0,3,6,1987,0
71,46757,122,4,9,30,7,51,1963,0
71,14515,35,2,7,4,3,36,1980,1
71,80910,41,3,1,80,8,39,1986,0
71,30545,12,0,7,12,3,7,1979,0
71,44802,20,4,8,10,12,10,1970,0
72,79941,174,4,1,164,9,30,1976,0
72,79734,17,3,1,8,6,62,1969,0
72,50353,35,4,3,15,6,31,1977,0
72,77376,12,3,4,19,10,12,1956,0
72,78075,80,5,1,8,5,35,1972,0
72,42473,25,1,5,1,4,4,1976,0
72,25008,9,0,8,8,3,1,1988,0
72,56223,4,1,4,28,5,0,1948,0
72,47850,10,0,6,7,4,12,1980,0
72,91820,30,5,1,73,12,161,1986,0
72,40637,3,0,7,0,3,0,1965,0
72,23295,5,0,8,0,2,12,1959,0
72,84574,163,11,5,20,11,54,1952,0
72,54165,11,1,2,4,7,6,1969,0
72,28510,19,0,5,5,4,4,1981,0
72,67131,62,2,6,71,12,35,1956,0
72,56242,88,4,6,8,11,8,1969,0
72,86580,20,2,1,21,5,20,1983,0
72,76005,40,5,6,20,13,50,1955,0
72,54693,35,4,6,17,13,26,1962,0
72,52750,69,7,4,0,9,69,1955,0
72,36997,27,1,5,4,4,0,1968,0
72,34230,2,0,7,0,2,0,1965,0
72,47916,75,4,6,0,6,0,1960,0
72,60839,128,2,8,21,12,150,1979,0
72,79930,17,5,2,86,8,51,1972,0
72,55158,23,2,7,0,5,11,1970,1
73,85485,54,6,2,26,6,18,1958,0
73,75865,12,5,1,0,10,0,1943,0
73,44375,41,1,5,5,6,7,1965,0
73,60504,34,2,6,0,8,4,1971,0
73,65492,47,7,2,161,13,85,1959,0
73,67506,67,1,3,38,6,36,1980,0
73,68805,20,1,2,2,7,13,1959,0
73,61209,99,3,2,0,4,49,1970,0
73,66825,40,5,2,101,6,40,1967,0
73,87188,55,2,3,111,6,74,1983,1
73,84953,72,10,2,48,4,72,1953,1
73,74637,16,9,3,64,9,0,1954,0
73,86111,126,7,2,28,10,40,1962,0
73,77632,147,2,2,105,6,42,1947,1
73,31814,20,0,9,3,3,1,1973,0
73,70116,29,8,1,44,12,58,1972,0
73,48240,41,3,5,91,13,49,1969,1
73,40101,62,1,7,3,6,24,1985,0
73,70503,66,4,6,33,9,33,1953,0
73,79205,44,5,4,23,4,28,1975,1
74,51766,51,2,5,51,4,20,1980,0
74,62994,12,2,6,12,4,12,1980,0
74,65640,66,1,2,7,8,15,1974,0
74,38361,14,1,7,0,3,8,1969,0
74,38361,14,1,7,0,3,8,1969,0
74,19986,6,0,7,6,3,2,1985,0
74,19986,6,0,7,6,3,2,1985,0
74,72903,39,5,4,138,8,19,1985,1
74,45072,30,1,8,2,4,2,1948,0
74,59062,9,0,4,1,3,0,1967,0
74,61794,11,4,2,47,10,47,1961,0
74,45143,14,1,7,5,5,5,1965,0
74,45143,14,1,7,5,5,5,1965,0
74,26877,40,1,6,13,6,18,1969,0
74,36921,4,0,7,1,3,1,1965,0
74,54342,28,1,6,10,4,10,1956,0
74,62772,108,6,2,49,11,8,1969,0
74,75032,12,4,3,12,9,12,1959,0
74,22419,42,2,8,3,2,21,1963,0
74,22419,42,2,8,3,2,21,1963,0
74,36550,120,1,9,90,5,103,1978,0
74,75027,77,4,5,64,6,12,1953,0
74,63159,37,5,3,34,8,86,1974,0
74,54108,97,2,8,6,9,6,1973,0
74,81795,88,11,2,132,7,118,1952,0
74,59594,9,1,7,4,7,0,1965,0
75,18492,1,0,8,2,2,1,1982,0
75,94472,16,5,5,33,5,100,1958,0
75,70337,91,2,1,81,12,43,1979,0
75,34853,2,0,6,3,3,3,1973,0
75,7500,126,5,1,126,11,126,1943,1
75,16269,0,0,8,3,3,1,1984,0
75,50272,4,1,7,13,5,8,1982,0
75,22804,1,0,9,1,2,1,1971,0
75,22804,1,0,9,1,2,1,1971,0
75,30631,20,1,7,6,2,5,1974,0
75,78420,28,10,1,28,8,28,1966,0
75,81741,38,6,2,153,7,134,1980,0
75,25721,15,1,7,3,2,6,1971,1
75,31907,74,1,7,87,6,16,1972,0
75,37859,2,0,8,1,3,1,1962,0
75,30261,6,0,8,0,3,3,1972,0
75,21645,19,0,9,0,3,5,1979,1
76,21282,20,1,6,5,2,8,1978,0
76,32144,3,1,7,0,3,0,1954,0
76,62637,5,2,2,12,5,12,1954,0
76,16626,13,0,9,3,3,1,1971,0
76,54690,18,1,3,16,5,9,1971,0
76,54690,18,1,3,16,5,9,1971,0
76,61284,45,2,6,15,8,7,1955,0
76,23718,36,1,7,3,2,7,1976,0
76,33419,18,0,7,0,4,0,1962,0
76,82025,98,2,1,98,6,70,1983,1
76,15056,40,2,5,12,3,6,1958,0
76,48192,29,8,8,43,12,58,1958,1
76,67309,95,6,7,47,9,95,1967,0
76,66033,65,3,7,35,7,59,1957,0
76,28769,3,1,9,5,4,3,1977,0
76,6835,12,0,20,2,1,2,1957,0
76,32880,2,0,8,4,3,6,1986,0
76,23616,32,0,8,22,3,7,1982,1
76,19419,7,0,9,14,3,3,1981,0
77,34961,1,1,7,2,3,1,1973,0
77,64892,65,4,4,24,12,24,1976,0
77,16248,9,1,6,11,3,12,1988,0
77,43776,3,0,6,0,2,1,1983,0
77,52074,48,2,4,0,2,0,1967,0
77,22123,31,1,5,3,3,7,1960,0
77,35544,4,0,7,5,3,1,1978,0
77,59060,12,1,4,40,7,40,1989,0
77,65665,29,10,3,162,8,36,1976,0
77,29819,2,0,6,1,3,1,1971,0
77,81217,84,7,1,70,11,40,1989,0
77,81217,84,7,1,70,11,40,1989,0
77,26095,11,0,7,7,3,1,1990,0
77,65706,129,3,7,10,12,0,1970,1
77,31859,5,0,7,1,2,0,1976,0
77,93027,21,10,2,42,5,0,1941,0
77,58710,174,5,6,81,9,122,1970,0
77,49618,14,1,7,3,3,2,1966,0
77,58308,130,6,8,0,3,0,1964,0
77,40800,10,0,7,0,3,30,1964,0
77,18690,19,1,8,1,2,4,1959,0
77,18690,19,1,8,1,2,4,1959,0
77,18690,19,1,8,1,2,4,1959,0
77,28087,21,2,7,8,2,0,1958,0
77,75702,30,6,8,28,11,42,1967,0
78,32892,2,0,8,0,3,1,1971,0
78,32892,2,0,8,0,3,1,1971,0
78,89120,55,6,1,92,7,129,1959,0
78,27116,3,0,7,1,3,2,1961,0
78,46107,33,1,3,9,4,9,1989,0
78,54466,0,0,5,0,2,0,1973,0
78,59686,5,1,4,15,6,42,1965,0
78,82460,15,3,1,47,6,32,1950,0
78,76045,0,5,2,53,11,93,1960,0
78,83829,27,7,1,161,6,161,1975,1
78,83829,27,7,1,161,6,161,1975,1
78,32889,8,1,5,0,3,2,1968,0
78,33462,11,0,7,3,3,0,1979,0
78,36627,1,0,5,1,3,0,1975,0
78,28718,16,0,8,4,3,8,1982,0
78,77981,60,4,5,120,7,126,1972,0
78,60230,40,3,5,20,6,81,1956,0
78,74918,59,9,3,59,6,19,1969,0
78,40464,41,2,8,17,8,23,1953,0
78,64857,43,5,4,14,10,0,1956,0
78,64857,43,5,4,14,10,0,1956,0
78,63381,159,5,2,50,13,50,1960,0
78,63381,159,5,2,50,13,50,1960,0
78,66664,32,7,3,96,6,96,1982,0
78,66664,32,7,3,96,6,96,1982,0
78,86358,95,3,8,47,6,47,1966,0
79,41443,89,1,8,7,5,19,1977,0
79,57072,30,5,5,0,13,0,1961,0
79,54178,7,2,2,9,5,0,1967,0
79,48767,10,1,5,1,3,0,1950,0
79,51124,4,0,3,1,3,1,1955,0
79,43020,43,1,6,7,4,25,1970,0
79,49980,14,1,5,1,5,9,1963,0
79,72906,54,4,1,32,9,75,1955,0
79,25176,5,0,7,0,2,0,1976,0
79,96876,21,7,2,43,9,194,1977,1
79,31086,16,1,8,2,2,0,1979,0
79,24072,4,0,8,1,2,0,1983,0
79,76773,16,2,1,56,11,33,1954,0
79,72190,249,6,3,166,4,166,1965,0
79,83837,111,10,4,66,5,89,1948,1
79,17345,12,1,8,9,2,0,1978,0
79,75154,82,3,3,10,6,143,1958,1
80,28249,10,0,6,9,3,14,1961,0
80,28249,10,0,6,9,3,14,1961,0
80,69661,8,3,3,16,12,16,1980,0
80,27922,11,0,4,0,3,4,1979,0
80,45903,3,1,4,8,3,10,1966,0
80,36273,9,0,6,3,3,2,1977,0
80,70777,78,3,3,35,12,7,1968,0
80,17148,16,1,8,9,3,10,1976,0
80,66476,57,8,4,28,10,9,1969,0
80,45057,3,0,5,0,3,0,1979,0
80,41120,24,1,6,2,3,8,1968,0
80,7500,39,3,2,11,4,2,1959,0
80,19485,0,0,7,0,2,0,1986,0
80,21840,1,0,9,0,3,0,1983,0
80,41473,9,0,7,8,3,3,1985,0
80,31395,7,1,6,1,3,8,1956,0
80,68117,36,8,6,44,4,17,1947,1
80,47682,61,3,5,61,8,57,1975,0
80,83151,210,7,2,147,10,42,1972,1
80,58086,15,3,8,7,7,0,1969,0
80,84460,81,9,5,27,4,54,1958,1
80,66565,42,2,8,10,9,40,1962,0
80,23910,13,0,7,12,3,1,1969,0
80,35893,18,1,8,0,5,0,1968,0
80,71128,31,10,7,159,12,0,1973,0
80,38683,66,1,7,35,6,41,1989,0
80,37150,116,3,7,37,6,34,1971,0
80,61064,180,4,6,126,11,45,1976,0
81,51650,7,1,5,3,4,5,1976,0
81,55249,11,1,3,1,4,0,1956,0
81,46854,79,1,8,1,3,1,1973,1
81,14421,8,0,5,0,2,3,1996,0
81,54132,3,0,7,1,3,0,1969,0
81,153924,1,0,0,1,0,1,1975,0
81,64813,52,2,5,0,10,97,1978,0
81,61872,16,4,4,5,9,27,1970,0
81,58025,22,2,4,31,10,48,1979,0
81,83790,16,10,3,16,6,48,1948,0
81,34350,11,0,7,3,3,1,1979,0
81,33438,6,1,5,1,4,2,1958,0
81,21955,11,1,6,1,3,14,1986,0
81,60491,76,11,5,47,7,19,1971,0
81,59304,10,8,5,61,10,51,1964,0
81,34421,9,0,7,3,2,2,1974,0
81,34421,9,0,7,3,2,2,1974,0
81,51411,1,0,5,0,3,0,1953,0
81,71964,86,6,3,51,5,34,1958,0
81,64504,108,3,7,36,4,0,1953,1
81,49678,20,2,7,5,4,2,1961,0
81,60482,24,2,7,43,7,14,1976,0
81,55260,242,10,6,8,5,0,1972,0
81,67369,42,4,4,0,10,14,1969,1
81,47175,19,2,8,2,4,2,1962,1
81,68743,115,5,7,134,13,134,1967,0
81,56937,8,6,6,8,9,8,1981,1
82,83033,33,4,5,99,10,149,1986,0
82,37697,8,1,6,6,3,4,1976,0
82,37697,8,1,6,6,3,4,1976,0
82,44689,11,1,7,0,2,0,1951,0
82,23162,22,1,6,3,3,4,1970,0
82,63033,30,4,2,61,8,112,1959,0
82,40304,3,0,7,0,3,0,1967,0
82,40059,145,2,8,29,3,10,1984,0
82,80067,51,6,2,17,6,173,1954,0
82,36038,7,0,6,0,3,2,1981,0
82,7500,7,0,6,0,3,2,1981,0
82,40521,4,1,5,0,2,0,1968,0
82,66334,23,3,5,11,5,0,1956,1
82,11012,23,1,9,3,2,1,1984,0
82,31615,9,0,7,3,3,11,1976,0
82,7500,9,1,8,1,3,0,1971,0
82,69098,178,8,5,22,9,0,1949,0
82,70792,114,4,3,45,10,11,1951,0
82,17688,2,0,8,2,2,1,1979,0
82,25443,7,0,8,4,3,9,1989,0
82,57091,4,2,7,0,5,0,1972,1
82,24336,12,0,7,6,2,2,1981,0
83,51111,3,0,6,0,3,5,1981,0
83,44503,8,0,6,1,3,0,1972,0
83,56850,0,1,2,1,3,7,1971,0
83,66582,0,8,1,25,9,38,1969,0
83,23148,10,0,7,6,3,3,1985,0
83,82224,40,9,3,26,5,31,1964,0
83,61917,1,0,5,4,4,2,1974,0
83,43482,28,0,6,1,4,3,1966,0
83,68274,46,2,3,25,5,25,1979,0
83,42373,19,1,5,5,5,8,1974,0
83,7500,24,1,6,0,4,0,1954,0
83,57537,100,3,4,56,8,8,1979,0
83,80995,56,9,4,28,4,56,1958,0
83,30992,2,0,7,0,3,3,1976,0
83,30992,2,0,7,0,3,3,1976,0
83,78642,17,9,6,0,4,35,1971,0
83,74268,41,3,2,66,5,174,1955,0
83,75072,125,4,3,34,8,22,1962,0
83,56253,5,2,6,0,9,11,1963,0
83,59925,56,2,6,21,9,21,1955,0
83,62807,99,3,5,28,12,21,1960,0
83,62807,99,3,5,28,12,21,1960,0
84,23626,0,1,5,2,3,0,1970,0
84,46106,14,1,6,0,2,0,1976,0
84,81168,22,4,3,0,7,22,1965,0
84,27244,46,2,7,5,2,24,1979,0
84,26091,20,1,5,10,3,17,1957,0
84,26091,20,1,5,10,3,17,1957,0
